Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2024-02-19,Monday,Sem1_Teaching,False,Katogo (Offal+Matoke),87,74,13,14.9,"3,500","259,000","125,837","22,932","110,231",0.0,0.0,0.0,29.8,0.0,0.0,0.0,12.5,4.3,0.0,0.0,0.0,0.0,0.0
2024-02-19,Monday,Sem1_Teaching,False,Chips & Eggs,46,38,8,17.4,"4,500","171,000","85,719","18,720","66,561",0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.4,71.7,0.0,0.0,0.0
2024-02-19,Monday,Sem1_Teaching,False,Rolex,91,77,14,15.4,"2,500","192,500","79,795","15,050","97,655",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,8.8,4.6,3.7
2024-02-20,Tuesday,Sem1_Teaching,False,Posho & Beans,176,150,26,14.8,"3,000","450,000","202,585","36,426","210,989",42.9,26.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20,Tuesday,Sem1_Teaching,False,Matooke & Groundnut Stew,116,90,26,22.4,"4,000","360,000","193,648","58,032","108,320",0.0,0.0,3.6,45.5,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20,Tuesday,Sem1_Teaching,False,Rice & Chicken,134,111,23,17.2,"6,000","666,000","439,144","94,392","132,464",0.0,0.0,5.3,0.0,0.0,27.1,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20,Tuesday,Sem1_Teaching,False,Katogo (Offal+Matoke),87,75,12,13.8,"3,500","262,500","127,537","21,168","113,795",0.0,0.0,0.0,30.6,0.0,0.0,0.0,13.0,4.2,0.0,0.0,0.0,0.0,0.0
2024-02-20,Tuesday,Sem1_Teaching,False,Chips & Eggs,126,99,27,21.4,"4,500","445,500","223,320","63,180","159,000",0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,39.1,194.6,0.0,0.0,0.0
2024-02-20,Tuesday,Sem1_Teaching,False,Rolex,282,246,36,12.8,"2,500","615,000","254,930","38,700","321,370",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.3,29.4,13.4,11.6
2024-02-21,Wednesday,Sem1_Teaching,False,Posho & Beans,181,153,28,15.5,"3,000","459,000","206,636","39,228","213,136",43.8,26.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,Wednesday,Sem1_Teaching,False,Matooke & Groundnut Stew,131,119,12,9.2,"4,000","476,000","256,046","26,784","193,170",0.0,0.0,3.9,53.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,Wednesday,Sem1_Teaching,False,Rice & Chicken,117,98,19,16.2,"6,000","588,000","387,713","77,976","122,311",0.0,0.0,4.7,0.0,0.0,23.4,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,Wednesday,Sem1_Teaching,False,Katogo (Offal+Matoke),104,90,14,13.5,"3,500","315,000","153,045","24,696","137,259",0.0,0.0,0.0,35.6,0.0,0.0,0.0,15.8,5.2,0.0,0.0,0.0,0.0,0.0
2024-02-21,Wednesday,Sem1_Teaching,False,Chips & Eggs,83,69,14,16.9,"4,500","310,500","155,647","32,760","122,093",0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,24.4,127.3,0.0,0.0,0.0
2024-02-21,Wednesday,Sem1_Teaching,False,Rolex,226,209,17,7.5,"2,500","522,500","216,587","18,275","287,638",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,23.4,10.8,9.2
2024-02-22,Thursday,Sem1_Teaching,False,Posho & Beans,224,184,40,17.9,"3,000","552,000","248,504","56,040","247,456",53.9,35.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-22,Thursday,Sem1_Teaching,False,Matooke & Groundnut Stew,140,131,9,6.4,"4,000","524,000","281,866","20,088","222,046",0.0,0.0,4.3,57.4,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-22,Thursday,Sem1_Teaching,False,Rice & Chicken,75,63,12,16.0,"6,000","378,000","249,244","49,248","79,508",0.0,0.0,2.9,0.0,0.0,14.3,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-22,Thursday,Sem1_Teaching,False,Katogo (Offal+Matoke),78,68,10,12.8,"3,500","238,000","115,634","17,640","104,726",0.0,0.0,0.0,26.4,0.0,0.0,0.0,11.6,3.9,0.0,0.0,0.0,0.0,0.0
2024-02-22,Thursday,Sem1_Teaching,False,Chips & Eggs,70,57,13,18.6,"4,500","256,500","128,578","30,420","97,502",0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,101.5,0.0,0.0,0.0
2024-02-22,Thursday,Sem1_Teaching,False,Rolex,99,86,13,13.1,"2,500","215,000","89,122","13,975","111,903",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,10.1,4.8,4.1
2024-02-23,Friday,Sem1_Teaching,False,Posho & Beans,196,163,33,16.8,"3,000","489,000","220,142","46,233","222,625",48.3,30.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,Friday,Sem1_Teaching,False,Matooke & Groundnut Stew,160,150,10,6.2,"4,000","600,000","322,747","22,320","254,933",0.0,0.0,4.6,63.7,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,Friday,Sem1_Teaching,False,Rice & Chicken,99,90,9,9.1,"6,000","540,000","356,063","36,936","147,001",0.0,0.0,4.1,0.0,0.0,20.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,Friday,Sem1_Teaching,False,Katogo (Offal+Matoke),62,60,2,3.2,"3,500","210,000","102,030","3,528","104,442",0.0,0.0,0.0,20.9,0.0,0.0,0.0,9.3,3.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,Friday,Sem1_Teaching,False,Chips & Eggs,115,91,24,20.9,"4,500","409,500","205,274","56,160","148,066",0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,33.7,170.7,0.0,0.0,0.0
2024-02-23,Friday,Sem1_Teaching,False,Rolex,172,142,30,17.4,"2,500","355,000","147,155","32,250","175,595",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.3,17.5,9.0,6.9
2024-02-24,Saturday,Sem1_Teaching,True,Posho & Beans,124,114,10,8.1,"3,000","342,000","153,964","14,010","174,026",31.9,19.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,Saturday,Sem1_Teaching,True,Matooke & Groundnut Stew,73,63,10,13.7,"4,000","252,000","135,554","22,320","94,126",0.0,0.0,2.2,28.8,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,Saturday,Sem1_Teaching,True,Rice & Chicken,84,72,12,14.3,"6,000","432,000","284,850","49,248","97,902",0.0,0.0,3.5,0.0,0.0,16.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,Saturday,Sem1_Teaching,True,Katogo (Offal+Matoke),7,5,2,28.6,"3,500","17,500","8,502","3,528","5,470",0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0
2024-02-24,Saturday,Sem1_Teaching,True,Chips & Eggs,67,62,5,7.5,"4,500","279,000","139,857","11,700","127,443",0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,20.8,99.9,0.0,0.0,0.0
2024-02-24,Saturday,Sem1_Teaching,True,Rolex,27,25,2,7.4,"2,500","62,500","25,908","2,150","34,442",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,2.8,1.4,1.1
2024-02-25,Sunday,Sem1_Teaching,True,Posho & Beans,81,73,8,9.9,"3,000","219,000","98,591","11,208","109,201",20.1,12.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,Sunday,Sem1_Teaching,True,Matooke & Groundnut Stew,59,55,4,6.8,"4,000","220,000","118,341","8,928","92,731",0.0,0.0,1.7,23.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,Sunday,Sem1_Teaching,True,Rice & Chicken,78,72,6,7.7,"6,000","432,000","284,850","24,624","122,526",0.0,0.0,3.1,0.0,0.0,15.6,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,Sunday,Sem1_Teaching,True,Katogo (Offal+Matoke),63,51,12,19.0,"3,500","178,500","86,725","21,168","70,607",0.0,0.0,0.0,21.2,0.0,0.0,0.0,9.4,3.1,0.0,0.0,0.0,0.0,0.0
2024-02-25,Sunday,Sem1_Teaching,True,Chips & Eggs,14,13,1,7.1,"4,500","58,500","29,325","2,340","26,835",0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.1,20.0,0.0,0.0,0.0
2024-02-25,Sunday,Sem1_Teaching,True,Rolex,163,140,23,14.1,"2,500","350,000","145,082","24,725","180,193",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3,15.5,8.2,6.2
2024-02-26,Monday,Sem1_Teaching,False,Posho & Beans,220,177,43,19.5,"3,000","531,000","239,050","60,243","231,707",55.4,34.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,Monday,Sem1_Teaching,False,Matooke & Groundnut Stew,98,88,10,10.2,"4,000","352,000","189,345","22,320","140,335",0.0,0.0,2.9,39.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,Monday,Sem1_Teaching,False,Rice & Chicken,121,106,15,12.4,"6,000","636,000","419,363","61,560","155,077",0.0,0.0,4.9,0.0,0.0,23.3,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,Monday,Sem1_Teaching,False,Katogo (Offal+Matoke),99,76,23,23.2,"3,500","266,000","129,238","40,572","96,190",0.0,0.0,0.0,35.6,0.0,0.0,0.0,14.7,4.9,0.0,0.0,0.0,0.0,0.0
2024-02-26,Monday,Sem1_Teaching,False,Chips & Eggs,96,82,14,14.6,"4,500","369,000","184,972","32,760","151,268",0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,30.2,140.4,0.0,0.0,0.0
2024-02-26,Monday,Sem1_Teaching,False,Rolex,196,194,2,1.0,"2,500","485,000","201,042","2,150","281,808",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,19.5,10.1,7.7
2024-02-27,Tuesday,Sem1_Teaching,False,Posho & Beans,137,121,16,11.7,"3,000","363,000","163,418","22,416","177,166",35.6,21.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,Tuesday,Sem1_Teaching,False,Matooke & Groundnut Stew,123,102,21,17.1,"4,000","408,000","219,468","46,872","141,660",0.0,0.0,3.8,50.9,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,Tuesday,Sem1_Teaching,False,Rice & Chicken,144,130,14,9.7,"6,000","780,000","514,313","57,456","208,231",0.0,0.0,6.0,0.0,0.0,28.4,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,Tuesday,Sem1_Teaching,False,Katogo (Offal+Matoke),117,104,13,11.1,"3,500","364,000","176,852","22,932","164,216",0.0,0.0,0.0,40.7,0.0,0.0,0.0,17.2,6.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,Tuesday,Sem1_Teaching,False,Chips & Eggs,109,97,12,11.0,"4,500","436,500","218,809","28,080","189,611",0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,32.2,162.2,0.0,0.0,0.0
2024-02-27,Tuesday,Sem1_Teaching,False,Rolex,128,117,11,8.6,"2,500","292,500","121,247","11,825","159,428",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.7,13.2,6.5,4.9
2024-02-28,Wednesday,Sem1_Teaching,False,Posho & Beans,97,80,17,17.5,"3,000","240,000","108,045","23,817","108,138",23.3,14.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,Wednesday,Sem1_Teaching,False,Matooke & Groundnut Stew,193,158,35,18.1,"4,000","632,000","339,960","78,120","213,920",0.0,0.0,5.9,79.5,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,Wednesday,Sem1_Teaching,False,Rice & Chicken,102,84,18,17.6,"6,000","504,000","332,326","73,872","97,802",0.0,0.0,3.9,0.0,0.0,20.9,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,Wednesday,Sem1_Teaching,False,Katogo (Offal+Matoke),42,33,9,21.4,"3,500","115,500","56,116","15,876","43,508",0.0,0.0,0.0,14.5,0.0,0.0,0.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,Wednesday,Sem1_Teaching,False,Chips & Eggs,153,126,27,17.6,"4,500","567,000","284,226","63,180","219,594",0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,44.7,218.4,0.0,0.0,0.0
2024-02-28,Wednesday,Sem1_Teaching,False,Rolex,175,144,31,17.7,"2,500","360,000","149,227","33,325","177,448",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.9,17.5,8.5,7.0
2024-02-29,Thursday,Sem1_Teaching,False,Posho & Beans,181,168,13,7.2,"3,000","504,000","226,895","18,213","258,892",43.5,27.9,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,Thursday,Sem1_Teaching,False,Matooke & Groundnut Stew,89,79,10,11.2,"4,000","316,000","169,980","22,320","123,700",0.0,0.0,2.7,35.3,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,Thursday,Sem1_Teaching,False,Rice & Chicken,113,112,1,0.9,"6,000","672,000","443,101","4,104","224,795",0.0,0.0,4.5,0.0,0.0,22.7,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,Thursday,Sem1_Teaching,False,Katogo (Offal+Matoke),163,144,19,11.7,"3,500","504,000","244,871","33,516","225,613",0.0,0.0,0.0,55.0,0.0,0.0,0.0,25.4,7.9,0.0,0.0,0.0,0.0,0.0
2024-02-29,Thursday,Sem1_Teaching,False,Chips & Eggs,137,118,19,13.9,"4,500","531,000","266,180","44,460","220,360",0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,42.6,203.1,0.0,0.0,0.0
2024-02-29,Thursday,Sem1_Teaching,False,Rolex,274,202,72,26.3,"2,500","505,000","209,333","77,400","218,267",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2,27.0,14.4,11.3
2024-03-01,Friday,Sem1_Teaching,False,Posho & Beans,152,135,17,11.2,"3,000","405,000","182,326","23,817","198,857",37.6,22.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,Friday,Sem1_Teaching,False,Matooke & Groundnut Stew,164,134,30,18.3,"4,000","536,000","288,321","66,960","180,719",0.0,0.0,4.7,68.5,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,Friday,Sem1_Teaching,False,Rice & Chicken,118,103,15,12.7,"6,000","618,000","407,494","61,560","148,946",0.0,0.0,4.7,0.0,0.0,23.7,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,Friday,Sem1_Teaching,False,Katogo (Offal+Matoke),56,48,8,14.3,"3,500","168,000","81,624","14,112","72,264",0.0,0.0,0.0,19.8,0.0,0.0,0.0,8.0,2.8,0.0,0.0,0.0,0.0,0.0
2024-03-01,Friday,Sem1_Teaching,False,Chips & Eggs,73,63,10,13.7,"4,500","283,500","142,113","23,400","117,987",0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,22.3,110.1,0.0,0.0,0.0
2024-03-01,Friday,Sem1_Teaching,False,Rolex,271,230,41,15.1,"2,500","575,000","238,349","44,075","292,576",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.9,28.2,13.8,10.9
2024-03-02,Saturday,Sem1_Teaching,True,Posho & Beans,115,110,5,4.3,"3,000","330,000","148,562","7,005","174,433",28.4,16.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,Saturday,Sem1_Teaching,True,Matooke & Groundnut Stew,96,86,10,10.4,"4,000","344,000","185,042","22,320","136,638",0.0,0.0,2.9,40.2,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,Saturday,Sem1_Teaching,True,Rice & Chicken,5,4,1,20.0,"6,000","24,000","15,825","4,104","4,071",0.0,0.0,0.2,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,Saturday,Sem1_Teaching,True,Katogo (Offal+Matoke),44,38,6,13.6,"3,500","133,000","64,619","10,584","57,797",0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.3,2.1,0.0,0.0,0.0,0.0,0.0
2024-03-02,Saturday,Sem1_Teaching,True,Chips & Eggs,69,54,15,21.7,"4,500","243,000","121,811","35,100","86,089",0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,21.4,101.5,0.0,0.0,0.0
2024-03-02,Saturday,Sem1_Teaching,True,Rolex,70,55,15,21.4,"2,500","137,500","56,996","16,125","64,379",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,7.0,3.5,2.7
2024-03-03,Sunday,Sem1_Teaching,True,Posho & Beans,96,88,8,8.3,"3,000","264,000","118,850","11,208","133,942",23.0,13.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,Sunday,Sem1_Teaching,True,Matooke & Groundnut Stew,82,74,8,9.8,"4,000","296,000","159,222","17,856","118,922",0.0,0.0,2.5,33.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,Sunday,Sem1_Teaching,True,Rice & Chicken,58,45,13,22.4,"6,000","270,000","178,032","53,352","38,616",0.0,0.0,2.4,0.0,0.0,11.3,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,Sunday,Sem1_Teaching,True,Katogo (Offal+Matoke),5,4,1,20.0,"3,500","14,000","6,802","1,764","5,434",0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0
2024-03-03,Sunday,Sem1_Teaching,True,Chips & Eggs,55,49,6,10.9,"4,500","220,500","110,532","14,040","95,928",0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,16.0,78.6,0.0,0.0,0.0
2024-03-03,Sunday,Sem1_Teaching,True,Rolex,86,71,15,17.4,"2,500","177,500","73,577","16,125","87,798",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,8.7,4.5,3.3
2024-03-04,Monday,Sem1_Teaching,False,Posho & Beans,149,148,1,0.7,"3,000","444,000","199,883","1,401","242,716",36.4,22.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,Monday,Sem1_Teaching,False,Matooke & Groundnut Stew,83,74,9,10.8,"4,000","296,000","159,222","20,088","116,690",0.0,0.0,2.6,33.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,Monday,Sem1_Teaching,False,Rice & Chicken,139,116,23,16.5,"6,000","696,000","458,926","94,392","142,682",0.0,0.0,5.5,0.0,0.0,29.2,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,Monday,Sem1_Teaching,False,Katogo (Offal+Matoke),37,30,7,18.9,"3,500","105,000","51,015","12,348","41,637",0.0,0.0,0.0,12.8,0.0,0.0,0.0,5.7,1.8,0.0,0.0,0.0,0.0,0.0
2024-03-04,Monday,Sem1_Teaching,False,Chips & Eggs,104,93,11,10.6,"4,500","418,500","209,786","25,740","182,974",0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,32.3,163.0,0.0,0.0,0.0
2024-03-04,Monday,Sem1_Teaching,False,Rolex,175,146,29,16.6,"2,500","365,000","151,300","31,175","182,525",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.3,17.7,8.4,6.9
2024-03-05,Tuesday,Sem1_Teaching,False,Posho & Beans,192,178,14,7.3,"3,000","534,000","240,400","19,614","273,986",46.5,29.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,Tuesday,Sem1_Teaching,False,Matooke & Groundnut Stew,99,86,13,13.1,"4,000","344,000","185,042","29,016","129,942",0.0,0.0,3.0,40.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,Tuesday,Sem1_Teaching,False,Rice & Chicken,168,135,33,19.6,"6,000","810,000","534,095","135,432","140,473",0.0,0.0,6.9,0.0,0.0,34.2,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,Tuesday,Sem1_Teaching,False,Katogo (Offal+Matoke),106,98,8,7.5,"3,500","343,000","166,649","14,112","162,239",0.0,0.0,0.0,38.2,0.0,0.0,0.0,15.7,5.1,0.0,0.0,0.0,0.0,0.0
2024-03-05,Tuesday,Sem1_Teaching,False,Chips & Eggs,79,65,14,17.7,"4,500","292,500","146,624","32,760","113,116",0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,23.1,122.2,0.0,0.0,0.0
2024-03-05,Tuesday,Sem1_Teaching,False,Rolex,248,228,20,8.1,"2,500","570,000","236,276","21,500","312,224",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.5,23.7,11.8,10.2
2024-03-06,Wednesday,Sem1_Teaching,False,Posho & Beans,170,156,14,8.2,"3,000","468,000","210,688","19,614","237,698",43.5,26.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,Wednesday,Sem1_Teaching,False,Matooke & Groundnut Stew,119,97,22,18.5,"4,000","388,000","208,710","49,104","130,186",0.0,0.0,3.5,48.5,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,Wednesday,Sem1_Teaching,False,Rice & Chicken,103,94,9,8.7,"6,000","564,000","371,888","36,936","155,176",0.0,0.0,4.0,0.0,0.0,19.8,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,Wednesday,Sem1_Teaching,False,Katogo (Offal+Matoke),54,47,7,13.0,"3,500","164,500","79,923","12,348","72,229",0.0,0.0,0.0,19.4,0.0,0.0,0.0,7.9,2.8,0.0,0.0,0.0,0.0,0.0
2024-03-06,Wednesday,Sem1_Teaching,False,Chips & Eggs,93,72,21,22.6,"4,500","324,000","162,415","49,140","112,445",0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,28.3,145.8,0.0,0.0,0.0
2024-03-06,Wednesday,Sem1_Teaching,False,Rolex,156,145,11,7.1,"2,500","362,500","150,264","11,825","200,411",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.4,16.0,7.4,6.1
2024-03-07,Thursday,Sem1_Teaching,False,Posho & Beans,209,178,31,14.8,"3,000","534,000","240,400","43,431","250,169",50.2,30.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,Thursday,Sem1_Teaching,False,Matooke & Groundnut Stew,141,121,20,14.2,"4,000","484,000","260,349","44,640","179,011",0.0,0.0,4.2,59.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,Thursday,Sem1_Teaching,False,Rice & Chicken,98,84,14,14.3,"6,000","504,000","332,326","57,456","114,218",0.0,0.0,3.7,0.0,0.0,19.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,Thursday,Sem1_Teaching,False,Katogo (Offal+Matoke),110,102,8,7.3,"3,500","357,000","173,451","14,112","169,437",0.0,0.0,0.0,37.7,0.0,0.0,0.0,16.5,5.5,0.0,0.0,0.0,0.0,0.0
2024-03-07,Thursday,Sem1_Teaching,False,Chips & Eggs,126,101,25,19.8,"4,500","454,500","227,832","58,500","168,168",0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,38.6,185.3,0.0,0.0,0.0
2024-03-07,Thursday,Sem1_Teaching,False,Rolex,175,122,53,30.3,"2,500","305,000","126,429","56,975","121,596",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.3,17.1,8.4,6.8
2024-03-08,Friday,Sem1_Teaching,False,Posho & Beans,270,261,9,3.3,"3,000","783,000","352,497","12,609","417,894",66.5,40.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,Friday,Sem1_Teaching,False,Matooke & Groundnut Stew,181,150,31,17.1,"4,000","600,000","322,747","69,192","208,061",0.0,0.0,5.2,73.2,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,Friday,Sem1_Teaching,False,Rice & Chicken,79,66,13,16.5,"6,000","396,000","261,113","53,352","81,535",0.0,0.0,3.2,0.0,0.0,15.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,Friday,Sem1_Teaching,False,Katogo (Offal+Matoke),79,63,16,20.3,"3,500","220,500","107,131","28,224","85,145",0.0,0.0,0.0,28.3,0.0,0.0,0.0,12.1,3.9,0.0,0.0,0.0,0.0,0.0
2024-03-08,Friday,Sem1_Teaching,False,Chips & Eggs,75,69,6,8.0,"4,500","310,500","155,647","14,040","140,813",0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,22.8,110.2,0.0,0.0,0.0
2024-03-08,Friday,Sem1_Teaching,False,Rolex,309,268,41,13.3,"2,500","670,000","277,728","44,075","348,197",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.5,31.6,14.7,12.6
2024-03-09,Saturday,Sem1_Teaching,True,Posho & Beans,136,110,26,19.1,"3,000","330,000","148,562","36,426","145,012",34.3,21.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-09,Saturday,Sem1_Teaching,True,Matooke & Groundnut Stew,73,65,8,11.0,"4,000","260,000","139,857","17,856","102,287",0.0,0.0,2.3,27.7,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
